Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Staten Island,SI01,1,2016,July,19.12659033,39.93777655,67.38306982,49.66852501
Staten Island,SI02,1,2016,July,18.41244704,44.99930425,68.89390778,53.47115311
Staten Island,SI03,1,2016,July,19.4903132,47.41263448,73.58873498,56.69338973
Brooklyn North,BKN01,12,2016,June,14.43207591,43.29993063,46.37408657,44.54985065
Brooklyn North,BKN02,12,2016,June,17.93413448,34.90548976,54.31622661,40.64190593
Brooklyn North,BKN03,12,2016,June,11.16324022,31.36876025,40.33981168,35.016297
Brooklyn North,BKN04,12,2016,June,13.71659386,32.59744414,58.24513426,43.02552974
Brooklyn North,BKN05,12,2016,June,9.513399137,22.9927705,39.83625589,29.84115749
Brooklyn North,BKN08,12,2016,June,15.26453534,42.86702728,52.89670662,46.94499119
Brooklyn North,BKN09,12,2016,June,11.68337006,32.34286177,40.98874249,35.62685617
Brooklyn North,BKN16,12,2016,June,8.169712621,21.56945485,31.54731208,25.62634842
Brooklyn North,BKN17,12,2016,June,12.76428514,28.41347269,56.08214886,38.92296044
Brooklyn South,BKS06,12,2016,June,29.73784965,48.51134213,81.4669061,58.25063392
Brooklyn South,BKS07,12,2016,June,22.28160451,59.96905492,65.56854382,62.09592791
Brooklyn South,BKS10,12,2016,June,24.629092,57.04694075,71.95443252,62.70930425
Brooklyn South,BKS11,12,2016,June,17.80050696,49.6918819,61.77179738,54.28023744
Brooklyn South,BKS12,12,2016,June,14.31368339,47.3472413,41.32448416,44.89845052
Brooklyn South,BKS13,12,2016,June,13.20996307,40.86934593,48.8794975,44.36756965
Brooklyn South,BKS14,12,2016,June,14.1406555,35.57769071,51.44745354,41.01832293
Brooklyn South,BKS15,12,2016,June,17.62963143,50.11906457,59.70250544,53.75917564
Brooklyn South,BKS18,12,2016,June,15.03520561,42.92605418,66.58637916,51.33884912
Bronx,BX01,12,2016,June,6.75059078,21.14085491,24.64874627,22.67283451
Bronx,BX02,12,2016,June,13.26355833,37.87121694,53.15859155,44.54757706
Bronx,BX03,12,2016,June,10.55535502,31.06672297,41.10730723,35.45168494
Bronx,BX04,12,2016,June,10.9079056,30.51221571,44.53380439,36.63577701
Bronx,BX05,12,2016,June,11.96681944,30.73828979,52.38584517,40.19229213
Bronx,BX06,12,2016,June,14.04454081,37.71677583,44.13027597,40.51770389
Bronx,BX07,12,2016,June,13.59261437,35.9725846,58.13802423,45.65275931
Bronx,BX08,12,2016,June,20.51480615,49.66432642,78.66939007,59.60813501
Bronx,BX09,12,2016,June,9.708452494,23.14001558,41.12614831,30.45299116
Bronx,BX10,12,2016,June,18.01462788,43.14557155,64.11989973,51.11232224
Bronx,BX11,12,2016,June,13.87781341,35.59424292,53.29745456,42.31851425
Bronx,BX12,12,2016,June,16.20090575,35.28521998,72.45217125,49.40246999
Manhattan,MN01,12,2016,June,26.04508615,44.01015509,72.58109336,50.89127739
Manhattan,MN02,12,2016,June,24.4245089,37.59176679,80.04496345,47.81633959
Manhattan,MN03,12,2016,June,13.84327446,44.25366322,44.31462226,44.28028548
Manhattan,MN04,12,2016,June,22.09212394,32.38363144,80.19691817,43.89914663
Manhattan,MN05,12,2016,June,18.12662831,29.34031303,57.07209691,36.01933053
Manhattan,MN06,12,2016,June,21.25156369,32.86202547,71.75388483,42.22887364
Manhattan,MN07,12,2016,June,25.80661917,40.98028814,79.42443913,50.2393087
Manhattan,MN08,12,2016,June,25.18044897,40.74449192,78.56058084,49.85224787
Manhattan,MN09,12,2016,June,17.35485517,58.61039839,48.57031498,54.22565515
Manhattan,MN10,12,2016,June,14.43677677,39.61615407,55.48141487,46.54489083
Manhattan,MN11,12,2016,June,11.71497809,44.54045074,32.64734039,39.34644657
Manhattan,MN12,12,2016,June,15.61905383,45.65152202,58.53926404,51.2799055
Queens East,QE07,12,2016,June,17.35596998,48.02812574,60.91945166,52.92468208
Queens East,QE08,12,2016,June,15.3492204,29.66933982,50.28666046,35.76233528
Queens East,QE10,12,2016,June,21.1005653,43.63767397,86.73954359,58.96321118
Queens East,QE11,12,2016,June,20.76352949,62.48723378,86.14366762,70.89864516
Queens East,QE12,12,2016,June,13.58339035,36.3900509,64.77935443,49.42328849
Queens East,QE13,12,2016,June,16.97662103,40.39741749,89.81318598,57.96795921
Queens East,QE14,12,2016,June,11.19628291,30.76437146,39.65558065,34.1415498
Queens West,QW01,12,2016,June,19.45834323,51.40865147,72.27815131,59.33558485
Queens West,QW02,12,2016,June,19.09797206,51.86090557,68.6466224,58.23668171
Queens West,QW03,12,2016,June,13.880066,32.81744746,57.84930455,42.32538321
Queens West,QW04,12,2016,June,13.72999144,34.87908398,53.27837931,41.86775115
Queens West,QW05,12,2016,June,23.74244723,48.94065258,84.47702781,62.43855533
Queens West,QW06,12,2016,June,20.12846057,30.0771326,71.26583874,39.99716119
Queens West,QW09,12,2016,June,18.1804755,41.93523379,73.66059934,53.98558772
Staten Island,SI01,12,2016,June,18.89209202,45.02603459,81.73146514,58.07721883
Staten Island,SI02,12,2016,June,18.31159237,49.65266973,81.32501573,60.91426282
Staten Island,SI03,12,2016,June,19.8748053,53.28907927,91.17647797,66.76053059
Brooklyn North,BKN01,9,2016,March,14.23635784,42.80084563,46.670108,44.38601613
Brooklyn North,BKN02,9,2016,March,18.15168027,31.23369239,55.5975255,38.15333224
Brooklyn North,BKN03,9,2016,March,11.25964226,31.89671584,40.99709228,35.62498415
Brooklyn North,BKN04,9,2016,March,13.92805811,31.52906486,62.13484281,44.06772771
Brooklyn North,BKN05,9,2016,March,9.706898948,23.57700582,40.99333275,30.71217657
Brooklyn North,BKN08,9,2016,March,15.38049463,41.92755706,54.86529325,47.22792592
Brooklyn North,BKN09,9,2016,March,11.73173861,28.24320848,40.86983075,32.83966453
Brooklyn North,BKN16,9,2016,March,8.233235102,21.94772031,31.95998286,26.04957274
Brooklyn North,BKN17,9,2016,March,13.45361171,26.95269474,56.36481608,37.6595584
Brooklyn South,BKS06,9,2016,March,29.60402836,44.44120156,83.34890286,55.49148578
Brooklyn South,BKS07,9,2016,March,20.70520087,44.90525171,67.58714298,53.16211678
Brooklyn South,BKS10,9,2016,March,24.8981837,51.70874363,73.63676985,59.69118
Brooklyn South,BKS11,9,2016,March,17.9677783,43.97154539,61.34416938,50.29568347
Brooklyn South,BKS12,9,2016,March,14.92632732,50.6477283,42.2960897,47.22620506
Brooklyn South,BKS13,9,2016,March,13.75745346,39.67650905,49.91105015,44.28242887
Brooklyn South,BKS14,9,2016,March,15.3504074,31.57719549,53.27395895,38.36321278
Brooklyn South,BKS15,9,2016,March,18.1782055,46.27506342,58.93793301,50.88471454
Brooklyn South,BKS18,9,2016,March,15.26646752,31.43874407,56.69652267,39.51069654
Bronx,BX01,9,2016,March,6.523122246,19.18337869,23.21242202,20.99659633
Bronx,BX02,9,2016,March,12.64045961,33.21045996,49.82375618,40.68705412
Bronx,BX03,9,2016,March,9.874334652,26.82129238,37.84743868,31.78346364
Bronx,BX04,9,2016,March,11.05740487,28.62647536,44.10309821,35.59152472
Bronx,BX05,9,2016,March,11.84258669,28.91280146,49.3690476,38.11886439
Bronx,BX06,9,2016,March,13.91390992,34.74883345,39.31874474,36.80546156
Bronx,BX07,9,2016,March,13.29924648,32.2722385,55.6821386,42.80755432
Bronx,BX08,9,2016,March,20.17356978,39.53753446,76.14060297,50.98574221
Bronx,BX09,9,2016,March,9.306467434,22.54053689,39.39428783,29.44522989
Bronx,BX10,9,2016,March,18.00210143,38.88136925,64.56127334,48.22959778
Bronx,BX11,9,2016,March,14.18533059,32.40713251,52.46230867,39.70779724
Bronx,BX12,9,2016,March,16.53413743,32.18684548,70.90840391,46.28261375
Manhattan,MN01,9,2016,March,27.74205836,46.35402668,68.4605709,52.04279069
Manhattan,MN02,9,2016,March,25.75471056,38.9078615,74.56798672,48.08442185
Manhattan,MN03,9,2016,March,14.12322428,42.57690279,42.71938328,42.64102425
Manhattan,MN04,9,2016,March,22.46616401,32.45520633,73.1036049,42.91541869
Manhattan,MN05,9,2016,March,19.79770719,31.34902405,56.4877327,37.81806687
Manhattan,MN06,9,2016,March,22.67323359,34.10151218,69.88946954,43.31096808
Manhattan,MN07,9,2016,March,27.14012899,42.737165,73.73569891,50.71413971
Manhattan,MN08,9,2016,March,26.50887748,42.94851026,72.36151096,50.51747347
Manhattan,MN09,9,2016,March,17.5215005,55.64084792,44.70740412,50.72039619
Manhattan,MN10,9,2016,March,14.48766029,38.55584136,51.18877361,44.24112538
Manhattan,MN11,9,2016,March,11.57080143,40.9567165,32.70700553,37.24404322
Manhattan,MN12,9,2016,March,15.77109449,42.59768121,57.01794484,49.08733007
Queens East,QE07,9,2016,March,18.23260965,44.67661379,62.14882222,51.03700349
Queens East,QE08,9,2016,March,16.25162509,28.94687832,52.1546306,35.53817645
Queens East,QE10,9,2016,March,21.65632284,34.63609769,77.93334544,48.47315484
Queens East,QE11,9,2016,March,22.51414504,48.13632757,79.83975262,58.268198
Queens East,QE12,9,2016,March,14.46279018,33.63850914,64.87321366,46.71505721
Queens East,QE13,9,2016,March,18.43641364,33.13270818,78.76104399,47.71474106
Queens East,QE14,9,2016,March,11.30511133,28.96828267,36.3225334,31.64544285
Queens West,QW01,9,2016,March,19.4845974,44.22418109,72.56644865,54.541587
Queens West,QW02,9,2016,March,19.81071444,47.28601704,69.72500665,55.45445887
Queens West,QW03,9,2016,March,14.42277122,30.29051437,57.98592251,40.37244472
Queens West,QW04,9,2016,March,13.82702005,30.88821158,52.36067202,38.70480882
Queens West,QW05,9,2016,March,24.18241937,46.08539641,81.08725905,58.82708772
Queens West,QW06,9,2016,March,20.67256084,30.22429613,66.22785581,39.48923382
Queens West,QW09,9,2016,March,19.08435618,39.49272731,72.54068093,51.52313918
Staten Island,SI01,9,2016,March,19.3058556,35.55859102,70.82136108,46.82796702
Staten Island,SI02,9,2016,March,20.43007227,40.55376108,73.1710288,50.97767994
Staten Island,SI03,9,2016,March,21.34803233,43.19889304,76.81500738,53.94202614
Brooklyn North,BKN01,11,2016,May,14.78913036,44.36023764,47.46072137,45.62086226
Brooklyn North,BKN02,11,2016,May,17.65758313,33.20149137,54.52669915,39.5036873
Brooklyn North,BKN03,11,2016,May,11.02128109,31.40678532,39.1891311,34.57100665
Brooklyn North,BKN04,11,2016,May,13.6217159,31.20102158,59.55122538,42.7279213
Brooklyn North,BKN05,11,2016,May,9.294227265,21.95627525,39.65813912,29.15367006
Brooklyn North,BKN08,11,2016,May,15.17918791,41.19507867,53.89751314,46.35975718
Brooklyn North,BKN09,11,2016,May,11.54556271,32.13536377,40.22119146,35.20663131
Brooklyn North,BKN16,11,2016,May,8.1858556,20.99714612,32.50712599,25.67698492
Brooklyn North,BKN17,11,2016,May,12.81317329,28.89012909,55.69637826,39.07203824
Brooklyn South,BKS06,11,2016,May,30.51575581,48.373706,84.8296566,59.14746003
Brooklyn South,BKS07,11,2016,May,22.76340243,60.9015166,67.1439488,63.27260094
Brooklyn South,BKS10,11,2016,May,25.25159465,55.63331588,73.9631902,62.59561463
Brooklyn South,BKS11,11,2016,May,18.21015931,48.08173138,62.34987559,53.50124931
Brooklyn South,BKS12,11,2016,May,15.41510291,51.86777541,43.22405608,48.35332851
Brooklyn South,BKS13,11,2016,May,13.27713735,40.37733389,50.03069014,44.59318418
Brooklyn South,BKS14,11,2016,May,15.04375677,37.29102335,54.22286515,43.0957682
Brooklyn South,BKS15,11,2016,May,17.84270675,50.06532347,61.50085384,54.40892002
Brooklyn South,BKS18,11,2016,May,14.87512346,42.03306154,66.66755306,50.79223648
Bronx,BX01,11,2016,May,6.485229395,19.0347662,25.32435665,21.78157995
Bronx,BX02,11,2016,May,12.31199702,31.35828473,54.24079423,41.35162091
Bronx,BX03,11,2016,May,9.748166215,26.13394602,41.26176574,32.74062472
Bronx,BX04,11,2016,May,10.6648451,28.06995719,45.81450477,35.81942318
Bronx,BX05,11,2016,May,11.5981628,28.52462563,52.40580691,38.95410553
Bronx,BX06,11,2016,May,13.7889243,37.07203789,41.13367908,38.84585321
Bronx,BX07,11,2016,May,13.1079669,32.55716309,58.81595196,44.02500078
Bronx,BX08,11,2016,May,20.00282126,47.51470673,78.55360413,58.15577473
Bronx,BX09,11,2016,May,9.059686015,21.44275034,38.59818511,28.41797272
Bronx,BX10,11,2016,May,17.66883643,41.54721484,65.83674038,50.77318826
Bronx,BX11,11,2016,May,13.83172406,35.23487241,53.51419782,42.17797099
Bronx,BX12,11,2016,May,15.61261769,34.00695371,69.81636631,47.60856517
Manhattan,MN01,11,2016,May,26.21940746,43.73247447,73.99695909,51.02147626
Manhattan,MN02,11,2016,May,25.17727935,38.56016278,82.38771537,49.11574016
Manhattan,MN03,11,2016,May,13.88265476,43.5942413,43.58676035,43.59097419
Manhattan,MN04,11,2016,May,22.6973556,33.42130303,81.91960394,45.10179938
Manhattan,MN05,11,2016,May,19.20664624,31.08536197,60.48233223,38.16542864
Manhattan,MN06,11,2016,May,22.14009788,33.87247516,75.89978276,43.99447539
Manhattan,MN07,11,2016,May,26.63385535,42.67949167,79.29167518,51.49729493
Manhattan,MN08,11,2016,May,26.02823838,42.64602341,79.60337164,51.54695732
Manhattan,MN09,11,2016,May,17.77235342,59.21463971,47.83855058,54.246431
Manhattan,MN10,11,2016,May,14.20644988,37.46510258,55.18671936,45.20455416
Manhattan,MN11,11,2016,May,11.43683373,42.70637939,32.87380108,38.41225857
Manhattan,MN12,11,2016,May,15.85565399,45.03057082,60.39893085,51.74229919
Queens East,QE07,11,2016,May,17.52877451,47.98429771,62.37831413,53.45162612
Queens East,QE08,11,2016,May,15.40715767,30.11893668,49.67169453,35.89732403
Queens East,QE10,11,2016,May,20.60643799,44.39473914,84.95503975,58.81658213
Queens East,QE11,11,2016,May,20.91568239,63.26113568,86.20218999,71.4181828
Queens East,QE12,11,2016,May,13.46712182,37.67811818,62.34023878,49.00024437
Queens East,QE13,11,2016,May,16.90608426,41.41974733,87.28291294,57.72710609
Queens East,QE14,11,2016,May,11.29225572,31.8108912,38.71737866,34.43420592
Queens West,QW01,11,2016,May,19.35442833,50.11399852,73.55772821,59.01871042
Queens West,QW02,11,2016,May,19.11156615,52.38352093,67.90246661,58.27813506
Queens West,QW03,11,2016,May,13.72612913,32.07142882,57.83152351,41.85597355
Queens West,QW04,11,2016,May,13.31736066,33.21034379,52.69031928,40.6094894
Queens West,QW05,11,2016,May,24.10097655,49.3453209,83.05807864,62.15055279
Queens West,QW06,11,2016,May,20.11702724,30.05152277,71.25223132,39.97444206
Queens West,QW09,11,2016,May,18.20611564,41.67620594,72.68719047,53.45521409
Staten Island,SI01,11,2016,May,18.78620703,45.57592406,79.08292291,57.48985638
Staten Island,SI02,11,2016,May,18.74184908,51.47649348,79.83511528,61.55984062
Staten Island,SI03,11,2016,May,19.37513715,53.92062386,84.08287612,64.64527974
Brooklyn North,BKN01,5,2016,November,13.45582111,46.80482305,39.93777844,43.68822181
Brooklyn North,BKN02,5,2016,November,17.29874791,31.15227628,52.79259285,37.10972919
Brooklyn North,BKN03,5,2016,November,10.12441963,33.82948587,33.64472559,33.7456326
Brooklyn North,BKN04,5,2016,November,12.48539933,34.04511168,50.72441719,41.61499758
Brooklyn North,BKN05,5,2016,November,8.951446227,25.44056305,35.12537052,29.8360031
Brooklyn North,BKN08,5,2016,November,14.46564851,46.2467228,46.86333015,46.52656942
Brooklyn North,BKN09,5,2016,November,10.93816661,29.84158061,42.17380018,34.04926504
Brooklyn North,BKN16,5,2016,November,7.864733015,24.3411967,28.46743741,26.21388686
Brooklyn North,BKN17,5,2016,November,12.33858693,27.98859297,58.528427,38.40861375
Brooklyn South,BKS06,5,2016,November,31.00800663,46.21108709,78.91555489,55.21443629
Brooklyn South,BKS07,5,2016,November,20.26276396,44.92509934,74.19260622,54.91100921
Brooklyn South,BKS10,5,2016,November,25.58088768,54.24062574,74.20644157,61.05285058
Brooklyn South,BKS11,5,2016,November,16.64432579,45.18894583,64.599996,51.81188772
Brooklyn South,BKS12,5,2016,November,13.35186715,53.38297499,33.81708454,44.50301544
Brooklyn South,BKS13,5,2016,November,12.21791222,39.36550832,41.15880651,40.14756312
Brooklyn South,BKS14,5,2016,November,13.42618302,32.05872901,47.46968348,36.94013867
Brooklyn South,BKS15,5,2016,November,16.52361484,46.57638023,60.81972028,51.43612829
Brooklyn South,BKS18,5,2016,November,13.6546668,32.21331963,55.60964402,39.576486
Bronx,BX01,5,2016,November,5.918558517,17.17850305,22.38292208,19.4481428
Bronx,BX02,5,2016,November,10.09532775,25.61695921,42.94303613,33.17283678
Bronx,BX03,5,2016,November,8.345176002,23.05920039,33.06315145,27.42190926
Bronx,BX04,5,2016,November,9.823324894,27.10128991,38.9741938,32.27904646
Bronx,BX05,5,2016,November,10.89353684,26.93206324,47.25695433,35.79571942
Bronx,BX06,5,2016,November,12.89436418,33.34601368,37.07856252,34.97377294
Bronx,BX07,5,2016,November,12.19579795,30.11917147,52.94824147,40.07489652
Bronx,BX08,5,2016,November,19.79122242,43.51146704,73.61337538,53.04622664
Bronx,BX09,5,2016,November,8.154492788,22.96787539,32.24807184,27.17968314
Bronx,BX10,5,2016,November,18.03516463,41.5021366,68.60127409,50.74821094
Bronx,BX11,5,2016,November,12.83378189,33.28237249,52.82468157,39.95009919
Bronx,BX12,5,2016,November,14.69734349,32.35957275,71.60869465,45.75115391
Manhattan,MN01,5,2016,November,26.84660716,45.15513381,70.01857343,50.86063356
Manhattan,MN02,5,2016,November,23.9683481,36.46886786,74.56239635,45.210322
Manhattan,MN03,5,2016,November,13.16117174,42.52699292,38.18251223,40.63237105
Manhattan,MN04,5,2016,November,21.50836546,32.04683661,74.2167646,41.72371628
Manhattan,MN05,5,2016,November,18.97273162,30.79181482,56.99557623,36.80488285
Manhattan,MN06,5,2016,November,21.26953384,33.00199744,68.99052991,41.26041084
Manhattan,MN07,5,2016,November,25.70193328,41.15233354,74.25801575,48.74920928
Manhattan,MN08,5,2016,November,25.44138555,41.65640011,74.7816812,49.25777327
Manhattan,MN09,5,2016,November,16.71185723,54.46970508,45.12922794,50.39633625
Manhattan,MN10,5,2016,November,12.8999401,36.04672242,45.34085102,40.09987872
Manhattan,MN11,5,2016,November,11.04962462,41.15438694,30.04274929,36.30861752
Manhattan,MN12,5,2016,November,14.82321378,42.01298347,53.94109081,47.21481416
Queens East,QE07,5,2016,November,16.32102671,45.19897013,61.63102239,50.80549458
Queens East,QE08,5,2016,November,14.11105898,26.73328718,43.33870243,31.30466112
Queens East,QE10,5,2016,November,24.32419284,35.63861604,74.56301696,47.88869579
Queens East,QE11,5,2016,November,18.59357945,46.37858763,70.2502759,53.89135798
Queens East,QE12,5,2016,November,12.52571192,32.35466029,62.81085071,44.45032728
Queens East,QE13,5,2016,November,15.7525004,32.24966553,74.85063755,45.65681612
Queens East,QE14,5,2016,November,10.47257976,30.063501,37.49751865,32.5999463
Queens West,QW01,5,2016,November,19.26746548,47.32959398,84.39886556,59.97742238
Queens West,QW02,5,2016,November,19.37476249,51.3560658,77.6031542,60.31142575
Queens West,QW03,5,2016,November,13.32773318,31.2451976,61.26478522,41.48771321
Queens West,QW04,5,2016,November,12.86162917,32.82871694,53.95470076,40.03678461
Queens West,QW05,5,2016,November,24.94867153,47.25479361,83.19599363,59.51773029
